article_id,source_id,source_item_key,source_entry_id,case_ids,title,canonical_url,language,published_date,content_type,discovery_status,selection_status,rights_review_id,rights_status,capture_status,boundary_status,pipeline_status,current_stage,last_run_id,machine_review_status,human_review_status,assigned_to,last_checked_at,notes
SRC0003-ART000099,SRC0003,story:id=1233,,,383.岳母靳玉芳往生記,https://plb.tw/tc/story_1_in.aspx?id=1233&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000100,SRC0003,story:id=1231,,,382.楊雀居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1231&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000101,SRC0003,story:id=1228,,,381.一貫道50年，預知往生，滿室異香,https://plb.tw/tc/story_1_in.aspx?id=1228&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000102,SRC0003,story:id=1227,,,380.阿彌陀佛「給股份」——百歲老人聞言捨報奔極樂,https://plb.tw/tc/story_1_in.aspx?id=1227&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000103,SRC0003,story:id=1226,,,379.我在最難時，唯有賭一把念佛！,https://plb.tw/tc/story_1_in.aspx?id=1226&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000104,SRC0003,story:id=1225,,,378.孤苦老人預知時至往生了,https://plb.tw/tc/story_1_in.aspx?id=1225&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000105,SRC0003,story:id=1223,,,377.外祖母往生，相片發光,https://plb.tw/tc/story_1_in.aspx?id=1223&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000106,SRC0003,story:id=1219,,,376.三山國王爺念佛往生淨土,https://plb.tw/tc/story_1_in.aspx?id=1219&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000107,SRC0003,story:id=1214,,,375.疫情期障緣多  無礙彌陀救度,https://plb.tw/tc/story_1_in.aspx?id=1214&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000108,SRC0003,story:id=1207,,,374.為腹畸胎念彌陀　彌陀親迎歸極樂,https://plb.tw/tc/story_1_in.aspx?id=1207&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000109,SRC0003,story:id=1206,,,373.母親病重昏迷　彌陀現前接引,https://plb.tw/tc/story_1_in.aspx?id=1206&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000110,SRC0003,story:id=1204,,,372.預知時至，拜佛歸西,https://plb.tw/tc/story_1_in.aspx?id=1204&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000111,SRC0003,story:id=1203,,,371.念佛化解極重苦 彌陀消業接往生,https://plb.tw/tc/story_1_in.aspx?id=1203&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000112,SRC0003,story:id=1199,,,370.父親麥錢雲往生極樂世界之感應,https://plb.tw/tc/story_1_in.aspx?id=1199&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000113,SRC0003,story:id=1198,,,369.臨終昏迷佛亦來迎,https://plb.tw/tc/story_1_in.aspx?id=1198&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000114,SRC0003,story:id=1189,,,368.施秋月往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1189&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000115,SRC0003,story:id=1188,,,367.車內往生以示現，預知時日香滿園,https://plb.tw/tc/story_1_in.aspx?id=1188&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000116,SRC0003,story:id=1185,,,366.靜默無言，響徹十方——母親張秀芬往生記,https://plb.tw/tc/story_1_in.aspx?id=1185&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000117,SRC0003,story:id=1184,,,365.念佛超薦，回報往生：楊仁聰居士往生記,https://plb.tw/tc/story_1_in.aspx?id=1184&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000118,SRC0003,story:id=1177,,,364.他在昏迷不醒中安然往生,https://plb.tw/tc/story_1_in.aspx?id=1177&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000119,SRC0003,story:id=1173,,,363.幸遇彌陀本願力　重病無苦往西方,https://plb.tw/tc/story_1_in.aspx?id=1173&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000120,SRC0003,story:id=1171,,,362.父親兩次給女兒報夢往生極樂,https://plb.tw/tc/story_1_in.aspx?id=1171&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000121,SRC0003,story:id=1167,,,361.母子念佛  牲祭亡靈齊超度,https://plb.tw/tc/story_1_in.aspx?id=1167&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000122,SRC0003,story:id=1166,,,360.曾鄭治居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1166&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000123,SRC0003,story:id=1160,,,359.自己念佛，送自己往生-劉謎往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1160&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000124,SRC0003,story:id=1156,,,358.臨終生信　安詳往生,https://plb.tw/tc/story_1_in.aspx?id=1156&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000125,SRC0003,story:id=1154,,,357.陳金蓮居士念佛往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1154&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000126,SRC0003,story:id=1152,,,356.二姑姐回來報信了！遠程助念顯神奇！,https://plb.tw/tc/story_1_in.aspx?id=1152&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000127,SRC0003,story:id=1151,,,355.公婆往生事蹟紀實,https://plb.tw/tc/story_1_in.aspx?id=1151&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000128,SRC0003,story:id=1147,,,354.作妖老太念佛記,https://plb.tw/tc/story_1_in.aspx?id=1147&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000129,SRC0003,story:id=1141,,,353.助念現場　滿屋蓮花,https://plb.tw/tc/story_1_in.aspx?id=1141&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000130,SRC0003,story:id=1138,,,352.爺爺爸爸叔叔弟弟都往生極樂,https://plb.tw/tc/story_1_in.aspx?id=1138&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000131,SRC0003,story:id=1136,,,351.佛滿法師往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1136&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000132,SRC0003,story:id=1133,,,350.阿彌陀佛的手，我能摸摸嗎,https://plb.tw/tc/story_1_in.aspx?id=1133&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000133,SRC0003,story:id=1131,,,349.岳母閆金玲往生記,https://plb.tw/tc/story_1_in.aspx?id=1131&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000134,SRC0003,story:id=1130,,,348.念佛頂放光　往生現瑞相,https://plb.tw/tc/story_1_in.aspx?id=1130&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000135,SRC0003,story:id=1128,,,347.父親念佛　安詳往生,https://plb.tw/tc/story_1_in.aspx?id=1128&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000136,SRC0003,story:id=1125,,,346.彌陀放光　悲憫勸信,https://plb.tw/tc/story_1_in.aspx?id=1125&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000137,SRC0003,story:id=1123,,,345.我們見證了彌陀無條件的救度,https://plb.tw/tc/story_1_in.aspx?id=1123&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000138,SRC0003,story:id=1120,,,344.彌陀放光　接引往生,https://plb.tw/tc/story_1_in.aspx?id=1120&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000139,SRC0003,story:id=1117,,,343.媽媽菩薩　念佛往生,https://plb.tw/tc/story_1_in.aspx?id=1117&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000140,SRC0003,story:id=1111,,,342.彌陀巧安排　助念大歡喜,https://plb.tw/tc/story_1_in.aspx?id=1111&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000141,SRC0003,story:id=1105,,,341.彌陀觀音同來迎　三返娑婆度家親,https://plb.tw/tc/story_1_in.aspx?id=1105&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000142,SRC0003,story:id=1099,,,340.父親的遺產,https://plb.tw/tc/story_1_in.aspx?id=1099&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000143,SRC0003,story:id=1097,,,339.金善日托夢求助，念佛往生淨土,https://plb.tw/tc/story_1_in.aspx?id=1097&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000144,SRC0003,story:id=1094,,,338.逆惡歸心也來迎,https://plb.tw/tc/story_1_in.aspx?id=1094&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000145,SRC0003,story:id=1092,,,337.彌陀光無礙　命終生淨土,https://plb.tw/tc/story_1_in.aspx?id=1092&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000146,SRC0003,story:id=1091,,,336.李德新居士往生實錄,https://plb.tw/tc/story_1_in.aspx?id=1091&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000147,SRC0003,story:id=1087,,,335.臨終遇法  預知時至  瀟灑歸西,https://plb.tw/tc/story_1_in.aspx?id=1087&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000148,SRC0003,story:id=1083,,,334.彌陀調攝安排　臨終笑著往生,https://plb.tw/tc/story_1_in.aspx?id=1083&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000149,SRC0003,story:id=1078,,,333.亡者冰凍助念也往生　瑞相驚呆「辦事人」,https://plb.tw/tc/story_1_in.aspx?id=1078&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000150,SRC0003,story:id=1070,,,332.真願法師　俐落往生,https://plb.tw/tc/story_1_in.aspx?id=1070&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000151,SRC0003,story:id=1067,,,331.蟑螂往生，香灰開蓮花,https://plb.tw/tc/story_1_in.aspx?id=1067&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000152,SRC0003,story:id=1066,,,330.我親聞的自在往生真事,https://plb.tw/tc/story_1_in.aspx?id=1066&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000153,SRC0003,story:id=1064,,,329.百歲癡呆奶奶和她的菩薩老爺,https://plb.tw/tc/story_1_in.aspx?id=1064&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000154,SRC0003,story:id=1061,,,328.昏迷助念　乘蓮往生,https://plb.tw/tc/story_1_in.aspx?id=1061&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000155,SRC0003,story:id=1059,,,327.臨終遇法　往生極樂,https://plb.tw/tc/story_1_in.aspx?id=1059&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000156,SRC0003,story:id=1054,,,326.天主教徒　老年失智　坐著念佛往生,https://plb.tw/tc/story_1_in.aspx?id=1054&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000157,SRC0003,story:id=1051,,,325.三字念佛人,https://plb.tw/tc/story_1_in.aspx?id=1051&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000158,SRC0003,story:id=1049,,,324.姐夫往生，二甥遊極樂,https://plb.tw/tc/story_1_in.aspx?id=1049&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000159,SRC0003,story:id=1046,,,323.姑婆往生記,https://plb.tw/tc/story_1_in.aspx?id=1046&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000160,SRC0003,story:id=1043,,,322.師父臨終　念佛往生,https://plb.tw/tc/story_1_in.aspx?id=1043&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000161,SRC0003,story:id=1041,,,321.伯父往生記,https://plb.tw/tc/story_1_in.aspx?id=1041&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000162,SRC0003,story:id=1039,,,320.父親往生極樂記,https://plb.tw/tc/story_1_in.aspx?id=1039&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000163,SRC0003,story:id=1037,,,319.一位暴亡苦行尼的殊勝往生,https://plb.tw/tc/story_1_in.aspx?id=1037&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000164,SRC0003,story:id=1026,,,318.癌症判官小鬼盯　亂心喊佛佛也迎,https://plb.tw/tc/story_1_in.aspx?id=1026&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000165,SRC0003,story:id=1015,,,317.茹素念佛　無疾往生,https://plb.tw/tc/story_1_in.aspx?id=1015&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000166,SRC0003,story:id=1014,,,316.一心求死　十念得生,https://plb.tw/tc/story_1_in.aspx?id=1014&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000167,SRC0003,story:id=1010,,,315.岳母念佛，送五毒女婿往生極樂,https://plb.tw/tc/story_1_in.aspx?id=1010&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000168,SRC0003,story:id=1009,,,314.彌陀的愛,https://plb.tw/tc/story_1_in.aspx?id=1009&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000169,SRC0003,story:id=1008,,,313.被彌陀抱著往生,https://plb.tw/tc/story_1_in.aspx?id=1008&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000170,SRC0003,story:id=1006,,,312.通身靠倒　念佛往生,https://plb.tw/tc/story_1_in.aspx?id=1006&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000171,SRC0003,story:id=1005,,,311.鳥兒（小黃）往生記實,https://plb.tw/tc/story_1_in.aspx?id=1005&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000172,SRC0003,story:id=1002,,,310.李勝賢居士往生記實,https://plb.tw/tc/story_1_in.aspx?id=1002&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000173,SRC0003,story:id=1001,,,309.顧淑貞居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=1001&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000174,SRC0003,story:id=998,,,308.陳隆潭老先生　放光往生,https://plb.tw/tc/story_1_in.aspx?id=998&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000175,SRC0003,story:id=997,,,307.劉瑞竹居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=997&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000176,SRC0003,story:id=996,,,306.一句佛號送丈夫往生,https://plb.tw/tc/story_1_in.aspx?id=996&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000177,SRC0003,story:id=987,,,305.臨終念佛見佛得往生,https://plb.tw/tc/story_1_in.aspx?id=987&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000178,SRC0003,story:id=985,,,304.虛空念佛堂　度亡顯瑞相,https://plb.tw/tc/story_1_in.aspx?id=985&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000179,SRC0003,story:id=982,,,303.小狗念佛兩週　往生轉變金色身,https://plb.tw/tc/story_1_in.aspx?id=982&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000180,SRC0003,story:id=980,,,302.百花現瑞迎往生──廖丁炎居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=980&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000181,SRC0003,story:id=972,,,301.地藏引度，回歸淨土,https://plb.tw/tc/story_1_in.aspx?id=972&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000182,SRC0003,story:id=968,,,300.我母親念佛往生的過程 - 張玉龍,https://plb.tw/tc/story_1_in.aspx?id=968&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000183,SRC0003,story:id=957,,,299.往生的兩隻貓菩薩，向我們宣說著無常,https://plb.tw/tc/story_1_in.aspx?id=957&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000184,SRC0003,story:id=859,,,298.瞎念幾聲佛，死耗子變柔軟,https://plb.tw/tc/story_1_in.aspx?id=859&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000185,SRC0003,story:id=407,,,297.母親往生度親友　美麗天衣隨心換,https://plb.tw/tc/story_1_in.aspx?id=407&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000186,SRC0003,story:id=713,,,296.林侑賢念佛往生紀實,https://plb.tw/tc/story_1_in.aspx?id=713&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000187,SRC0003,story:id=712,,,295.楊瑞林往生見聞記,https://plb.tw/tc/story_1_in.aspx?id=712&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000188,SRC0003,story:id=711,,,294.一句彌陀度亡嬰,https://plb.tw/tc/story_1_in.aspx?id=711&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000189,SRC0003,story:id=710,,,293.默念佛號，助母往生,https://plb.tw/tc/story_1_in.aspx?id=710&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000190,SRC0003,story:id=709,,,292.吳闈忠居士往生記,https://plb.tw/tc/story_1_in.aspx?id=709&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000191,SRC0003,story:id=708,,,291.馬願成居士往生願成,https://plb.tw/tc/story_1_in.aspx?id=708&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000192,SRC0003,story:id=707,,,290.鄭氏渥念佛往生記,https://plb.tw/tc/story_1_in.aspx?id=707&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000193,SRC0003,story:id=706,,,289.慧法法師往生經過,https://plb.tw/tc/story_1_in.aspx?id=706&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000194,SRC0003,story:id=705,,,288.豬乘蓮臺,https://plb.tw/tc/story_1_in.aspx?id=705&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000195,SRC0003,story:id=704,,,287.預知期將至　佛說巳時生,https://plb.tw/tc/story_1_in.aspx?id=704&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000196,SRC0003,story:id=703,,,286.同生極樂同入夢　告知即將往西方,https://plb.tw/tc/story_1_in.aspx?id=703&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000197,SRC0003,story:id=702,,,285.往生之後來報信　極樂世界絕對真,https://plb.tw/tc/story_1_in.aspx?id=702&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
